Country,Code,Year,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,over 85,Conflict,Spending,Personnel,Police,Recession
Denmark,DNK,2001,6.0669866,8.780099,8.12137,9.0876045,13.591266,20.713446,18.821707,19.072153,21.074245,15.567895,18.006582,23.923819,29.259907,35.207943,41.474888,0,1.5323807,0.39186415,,0
Denmark,DNK,2002,5.2836995,9.967045,8.646265,11.063826,13.058422,17.076502,13.267807,20.332422,19.322775,16.83936,15.91097,23.537165,28.96086,29.574549,37.40018,0,1.5081499,0.42838517,2.9202256,0
Denmark,DNK,2003,3.1008072,6.972783,6.929546,10.919045,14.466478,16.31541,17.615845,16.233051,15.188604,19.517073,16.734104,16.841574,25.457932,20.201,34.32471,0,1.4668512,0.42727104,2.9203892,0
Denmark,DNK,2004,4.344557,10.568158,9.402459,11.988189,14.304446,17.415623,15.981277,17.485575,18.579412,15.49882,15.9228325,16.768677,24.390854,16.585949,33.304737,0,1.4237043,0.40748286,2.9396715,0
Denmark,DNK,2005,3.2363718,6.2246475,9.435102,8.050881,11.277551,12.554557,15.11165,17.55212,12.72595,17.877487,18.782026,23.80398,24.019468,37.601524,37.189274,0,1.3114885,0.3875969,2.9585075,0
Denmark,DNK,2006,3.1409698,7.87186,8.261959,10.456067,12.382149,12.446832,12.870634,19.178173,14.789558,17.82264,19.514837,30.01292,24.763948,22.65785,36.277195,0,1.3774921,0.38595846,3.0159006,0
Denmark,DNK,2007,2.1345823,4.700463,10.269337,10.2337885,10.040109,14.512973,16.707375,14.351281,17.296211,11.59164,16.532549,15.3973,15.273199,28.700945,31.906307,0,1.3072468,0.4023409,2.9829943,0
Denmark,DNK,2008,3.5475144,8.450942,6.963987,9.604567,9.8453245,12.624226,18.266556,17.648113,15.284287,13.500421,19.44312,15.361204,20.359083,23.679647,26.899923,0,1.3550045,0.5458515,2.9549944,0
Denmark,DNK,2009,3.18045,5.3265486,6.408572,8.102075,12.93651,16.188858,13.958576,15.408957,18.544353,17.80589,15.197306,19.150557,23.354311,22.857336,29.40825,0,1.3501787,0.54308474,2.963573,1
Denmark,DNK,2010,4.531692,3.3353345,8.720029,6.3242016,6.6813827,11.489476,15.821181,18.888327,18.895473,14.091682,13.913741,16.780731,25.399263,13.62746,23.46401,0,1.3986218,0.48639885,2.9979513,0
Denmark,DNK,2011,3.6478941,7.0587196,5.104368,9.203866,7.224408,17.105627,16.565554,20.115364,18.280857,14.574359,13.578838,15.4284935,19.370226,12.79656,20.48049,0,1.3135313,0.34080717,2.9509666,0
Denmark,DNK,2012,4.745568,6.849491,5.966512,6.9527154,12.756458,14.344373,21.134054,19.618172,19.556105,17.420187,14.923103,18.233627,22.905874,18.684444,21.92771,0,1.351819,0.33940694,2.9309418,0
Denmark,DNK,2013,4.7789187,4.974052,5.806367,9.265436,9.7632675,13.681268,18.312267,16.128094,14.43026,17.666752,17.152418,14.91749,15.812241,22.842253,27.92053,0,1.227252,0.2837886,2.9141815,0
Denmark,DNK,2014,4.798722,5.669424,7.6591334,7.497329,9.923178,15.455314,17.436333,17.48027,19.172699,16.31694,12.676164,13.980941,22.895645,24.893993,21.351645,0,1.1492733,0.30014125,2.8786812,0
Denmark,DNK,2015,1.4261104,4.9956746,6.784625,6.5537343,9.014668,14.7893915,16.387789,13.242749,17.632784,14.27399,13.471874,12.364389,19.964066,19.372335,22.939093,0,1.111446,0.29882228,2.8579733,0
Denmark,DNK,2016,2.8603628,7.260921,10.048614,8.26072,8.102367,13.003801,12.540318,12.351869,17.752136,15.993507,13.319126,11.828992,19.27838,23.455091,22.702621,0,1.1476376,0.29761904,,0
France,FRA,1950,2.9338605,6.3357973,7.7706,9.925558,12.977152,19.596392,25.420105,28.900656,27.88004,29.526299,33.715557,37.220142,46.723953,52.550907,48.339844,1,4.654181,1.4256277,,0
France,FRA,1951,3.0151083,6.3819804,7.922453,8.563813,14.277577,19.826681,25.425959,28.121485,27.390614,29.613882,33.446518,37.476887,44.938015,52.128582,46.80851,1,5.9868627,1.4742248,,0
France,FRA,1952,3.4772143,5.6226897,7.490753,10.361911,12.396344,19.130377,24.313803,30.856089,31.602903,31.70599,33.53057,35.24135,43.696636,49.809242,52.073734,1,7.22792,1.54627,,0
France,FRA,1953,2.9985008,5.280425,7.331607,9.139272,11.92739,18.492697,24.304636,31.931953,34.39608,30.003948,32.79148,36.576706,43.988853,49.021587,55.0,1,7.571529,1.6388446,,0
France,FRA,1954,3.4584126,5.6388607,8.755746,11.281631,11.941084,18.914667,25.074627,33.51705,34.456013,33.85008,35.809906,37.73984,42.824646,48.08065,56.813137,1,6.1207857,1.7302645,,0
France,FRA,1955,3.5961077,5.617619,8.295132,10.442505,14.961071,16.459898,25.8191,31.966906,34.75376,31.397556,34.488533,35.875687,45.060146,51.68247,58.075455,1,5.384835,1.8467349,,0
France,FRA,1956,3.9497046,5.3333335,8.832553,11.854413,16.868832,19.047983,26.601084,34.425167,37.965946,38.450516,36.915,38.183693,44.58913,57.48354,56.964657,1,6.4603934,1.9524212,,0
France,FRA,1957,3.6238582,5.983471,9.242145,11.131037,14.773672,15.890551,25.080688,30.929596,38.223953,35.03968,34.067467,38.708794,46.75554,55.88994,56.025795,1,6.1605964,2.0604365,,0
France,FRA,1958,4.0325565,5.903267,10.224823,11.380108,13.262779,15.955932,24.422243,30.967697,38.051247,36.61069,37.16441,39.69114,43.94966,48.57143,65.80938,1,5.6875296,2.145616,,0
France,FRA,1959,4.8801966,6.5975175,9.684706,10.831102,14.497735,18.73757,24.344063,33.246773,36.793407,37.906376,35.094463,37.80921,44.323708,53.186234,58.635395,1,5.635247,2.1927497,,0
France,FRA,1960,3.7750773,6.2775292,8.860918,11.634671,14.098599,19.309507,22.172169,29.47203,34.029446,37.321346,31.258493,36.48513,45.305626,51.19454,53.727333,1,5.428486,2.243674,,0
France,FRA,1961,4.456507,6.709254,8.510503,12.663623,15.017857,18.129894,21.512386,30.842596,34.284695,37.846066,29.856306,37.722042,38.14262,45.316254,62.005695,1,5.2956076,1.5596907,,0
France,FRA,1962,3.5465257,6.720575,8.721303,11.986662,14.16654,16.857922,19.899233,29.721235,34.193504,35.03172,31.951996,31.504868,40.076164,47.073593,49.74528,1,5.1588717,1.5000638,,0
France,FRA,1963,3.7892308,7.49832,10.720494,12.56214,14.353923,16.98535,20.899868,29.489616,33.487747,35.510094,34.272392,34.63738,40.643143,40.718376,59.679768,0,4.7400856,1.5371424,,0
France,FRA,1964,3.1273232,7.831894,10.753038,11.588662,14.626267,17.111904,21.118011,27.983482,32.46295,35.383965,30.336645,31.899872,37.16752,39.573822,54.848743,1,4.5402503,1.4282757,,0
France,FRA,1965,3.6859477,7.17917,11.600544,11.461925,15.526472,18.652477,22.646425,26.863762,33.137096,35.952065,30.848928,30.493217,35.069355,40.695084,50.054703,0,4.3953195,1.1998031,,0
France,FRA,1966,3.5744324,8.265797,11.05555,13.936852,14.600918,20.083708,25.082964,27.331938,33.12314,33.92979,35.68999,31.947891,33.710777,44.786972,48.173637,0,4.290103,1.179725,,0
France,FRA,1967,3.9983165,8.405592,11.188714,13.599673,14.603287,18.557074,25.617842,26.948824,33.09634,35.888077,33.58143,32.333675,34.712723,44.358864,46.11465,0,4.295246,1.2008557,,0
France,FRA,1968,4.737884,8.818966,10.957284,11.998979,15.8861885,18.5961,24.871063,26.06131,31.727964,32.388203,31.115553,34.15604,36.318996,43.916084,44.274055,0,4.136846,1.1419642,,0
France,FRA,1969,4.657606,8.394904,11.309504,12.564935,16.205086,18.629068,22.741688,26.450323,30.231646,35.64028,35.289654,35.28893,37.71152,41.843697,39.99149,1,3.6797516,1.1328629,,0
France,FRA,1970,5.5111666,8.353662,11.436337,13.491724,15.037594,18.731047,21.528328,26.765621,31.307835,34.090908,33.08346,34.657696,33.14741,37.586296,41.7352,1,3.4585576,1.1227545,,0
France,FRA,1971,4.6486983,8.883624,10.651629,12.943562,15.465664,18.927351,23.848886,25.212849,31.235352,30.932543,33.17575,36.222443,35.502045,39.733433,39.168667,1,3.316093,1.1024605,,0
France,FRA,1972,5.121144,10.105378,10.484464,13.833656,16.757147,20.27087,24.606993,27.37073,29.032103,31.728003,35.489025,36.019535,39.02985,40.194126,46.624104,1,3.2303047,1.0831093,,0
France,FRA,1973,5.385953,9.896454,11.577752,12.850703,15.41438,17.734314,22.214064,25.486206,28.70123,31.833569,33.76569,36.685326,38.374718,38.362858,43.559544,0,3.1437192,1.1145,4.711051,0
France,FRA,1974,5.323377,11.02119,11.947403,13.226546,16.002571,18.737968,22.161682,26.181274,27.733988,30.252037,32.41843,35.493904,38.836323,38.369015,42.503166,0,3.0864406,1.1144556,,0
France,FRA,1975,5.259682,11.89913,12.872413,12.896468,17.06834,18.821154,22.439968,25.216658,26.609528,28.33347,30.453083,40.495426,39.447598,40.492542,36.256474,0,3.1971455,1.110078,,1
France,FRA,1976,5.598551,12.653138,13.754064,13.676637,17.210825,19.214,21.913254,23.623037,26.702555,26.364582,31.790945,34.945457,39.321,40.685715,41.521282,0,3.1561396,1.105672,,0
France,FRA,1977,5.2749324,14.05041,15.061898,15.437252,17.75656,20.293911,22.483423,26.207201,26.52922,27.90082,30.349327,36.560596,38.535645,40.079277,40.591034,0,3.2315686,1.0988804,,0
France,FRA,1978,5.5983696,13.78803,15.550183,15.9473715,18.473703,21.400026,23.990513,26.177847,26.221115,30.692564,32.146103,35.34942,40.762573,46.648163,46.070904,1,3.151487,1.0885042,,0
France,FRA,1979,5.5070705,14.462859,19.013191,18.307684,20.181566,22.782324,24.611439,27.735123,30.684755,30.843254,34.702667,40.166008,44.441708,45.431133,42.929295,0,3.1393952,1.0782375,,0
France,FRA,1980,5.220228,16.239155,18.270258,19.20793,20.949306,25.653017,27.390423,27.096895,28.795982,28.279945,35.470486,39.70435,47.66519,54.300434,47.917942,0,3.155205,1.0671864,,0
France,FRA,1981,5.2825956,14.5249815,19.002092,20.55139,21.530169,24.291079,24.792341,30.287952,29.483063,30.950226,34.26653,41.636925,50.76081,52.013744,42.787827,0,3.2461326,1.061238,,0
France,FRA,1982,5.097589,15.676198,20.042746,20.841885,22.839083,26.993269,29.352686,28.930897,31.239746,30.192753,35.8963,43.77199,54.020176,58.941975,57.52595,0,3.223839,1.0609398,4.515259,1
France,FRA,1983,5.6519423,15.888988,20.678837,22.972069,24.294409,25.977154,27.79781,31.223495,33.256954,34.107906,35.924835,45.99101,54.486614,61.71632,56.82134,1,3.2371316,1.0561322,,0
France,FRA,1984,5.588421,15.365632,21.643581,23.525028,24.124607,27.444838,29.853724,31.518173,31.4338,31.724937,38.809746,44.834854,57.735916,60.811398,58.266666,1,3.187369,1.0376912,4.493635,0
France,FRA,1985,5.9179935,15.887005,21.930973,23.933353,25.041126,26.78542,31.389069,31.76134,34.307827,33.079144,36.23106,46.68379,55.993553,62.37784,61.909626,0,3.1439326,1.0183778,,0
France,FRA,1986,6.0765314,14.624166,20.928852,23.375399,25.254025,28.165457,31.389206,35.025528,33.717026,33.972336,40.372505,43.366253,56.623806,62.896965,66.158455,1,3.0857651,1.0045547,4.4949946,0
France,FRA,1987,4.972119,14.015319,18.727125,23.589937,25.95497,27.206738,30.572306,33.204685,31.195448,30.939953,32.550117,43.960842,53.93297,63.426346,58.044456,1,3.1204517,1.0013614,,0
France,FRA,1988,5.231966,13.114292,18.176239,23.285624,24.99826,26.247671,28.835064,31.013489,27.953346,29.971062,30.927025,38.551563,50.0478,56.690624,58.158676,0,2.9631805,0.9943334,,0
France,FRA,1989,5.5438595,15.038307,19.145042,22.306507,24.266392,26.342674,27.855537,28.894644,29.026247,28.549833,33.596184,36.64145,48.30864,58.516937,57.484528,0,2.8799353,0.9889584,,0
France,FRA,1990,5.6694183,12.903226,16.83127,22.871012,24.817793,24.303484,27.348112,30.382307,28.057913,27.549524,29.860111,33.3565,46.2497,56.23396,61.337914,0,2.8052676,0.9764696,4.270204,0
France,FRA,1991,5.3428535,13.689715,17.876553,21.81134,25.517967,27.015898,26.590199,28.391733,28.557926,27.489891,29.911045,33.6572,43.106873,55.21756,56.826996,0,2.8121364,0.9709929,,1
France,FRA,1992,4.6525817,13.371384,18.263784,23.079062,25.86813,27.245207,27.979713,28.986555,28.453466,26.511314,29.01612,31.472515,44.615726,52.639473,58.083164,0,2.6906607,0.9446788,,0
France,FRA,1993,6.043798,16.857798,19.337595,23.911245,26.706232,30.685503,27.83681,29.884975,27.708246,25.587006,29.801203,31.344574,44.468014,52.74028,60.3325,0,2.689535,0.8776494,,0
France,FRA,1994,5.2103996,14.790907,19.379574,23.2335,27.44094,29.675043,27.769564,29.50239,27.328362,25.719639,29.742233,32.945736,37.88408,48.595955,57.432724,0,2.6603749,0.87392056,4.399803,0
France,FRA,1995,5.2685113,14.338884,18.055782,22.751625,25.39307,28.312757,28.483145,26.994415,25.87873,25.043358,28.700302,33.94585,37.018032,53.329174,53.94911,0,2.4924963,0.866888,,0
France,FRA,1996,4.910109,12.201171,18.15975,20.755964,25.239218,28.081966,27.050186,27.43407,25.762938,25.122097,23.50853,30.183138,35.598907,46.760418,51.166534,0,2.414474,0.8582441,,0
France,FRA,1997,5.1778135,12.718927,15.894346,20.144806,23.234867,26.99967,29.792866,26.552229,25.598282,23.82656,23.9157,26.815552,35.91039,45.493977,52.74998,0,2.3754096,0.8104834,,0
France,FRA,1998,5.296076,11.815028,15.041074,18.372583,22.854906,27.34761,26.505236,22.857143,23.851786,24.517946,23.42303,26.388262,30.811876,45.71012,54.332592,0,2.2262084,0.7651279,2.9052033,0
France,FRA,1999,5.02761,10.926547,15.055445,18.632689,20.498508,26.290571,25.454927,23.65982,21.971968,22.996595,23.830107,28.153753,33.968124,41.72521,47.651905,0,2.1778429,0.7149407,2.9902318,0
France,FRA,2000,5.4592075,10.564467,13.971374,18.936703,23.939293,27.852055,27.447023,24.271553,21.702793,22.943195,25.551605,29.633743,36.993904,40.924625,51.992023,0,2.0850182,0.49763033,3.0404177,0
France,FRA,2001,5.6049833,9.226191,14.105939,18.20272,22.78973,27.437479,27.82693,22.99318,22.801495,22.405123,23.636227,26.375345,30.952122,40.218536,47.263138,0,2.0306952,0.4608605,,0
France,FRA,2002,4.540546,10.60324,13.954015,18.689817,22.881992,27.956394,26.28757,25.243656,23.67425,23.480314,22.834469,26.50846,30.090649,36.42175,48.94138,0,2.046258,0.43298694,,0
France,FRA,2003,4.9860954,11.222711,13.429682,18.669416,22.915281,26.982748,30.01277,26.658802,22.482004,20.961002,24.23864,25.10888,31.410286,37.210716,48.027138,0,2.0956805,0.42790115,,0
France,FRA,2004,5.3558517,10.38853,12.236674,17.515337,22.262716,27.39271,30.900455,27.973286,22.874748,21.432013,21.032787,25.590965,29.109198,36.615376,44.390118,0,2.104351,0.42129076,,0
France,FRA,2005,4.3781657,10.0212345,11.440225,17.62775,21.557327,24.592354,29.302198,26.540876,23.46201,21.166985,23.95013,26.194723,30.067068,38.962067,43.71232,0,2.023707,0.4150053,,0
France,FRA,2006,4.366278,8.847996,12.135976,16.426313,21.609955,23.547443,27.892715,26.586319,22.218729,20.568382,22.036636,26.180992,28.832848,34.56128,39.987885,0,1.9750983,0.41232112,4.0805526,0
France,FRA,2007,4.0746436,8.910917,11.803494,14.664669,19.945837,23.458721,27.59456,25.890179,22.886246,18.226238,19.912466,23.326986,28.150574,35.16911,40.275707,0,1.9075285,0.40989536,4.0570064,0
France,FRA,2008,4.647694,8.898581,12.237507,14.749793,19.15262,23.819822,26.122147,26.987154,24.276617,19.408255,21.520334,23.719452,28.193792,34.807156,39.70832,0,1.897076,0.40765432,4.015752,0
France,FRA,2009,4.7877984,8.690796,12.384368,14.545258,19.423388,24.120052,25.740992,27.1953,25.811502,19.908892,21.943136,23.267466,26.549011,34.25761,40.58333,0,2.0981474,0.56131536,3.9545007,1
France,FRA,2010,4.7747636,8.138361,10.849643,14.557864,18.862268,23.725424,27.086622,27.58724,24.683434,19.876032,19.16535,23.568367,26.881823,33.389908,38.805702,0,1.9694195,0.55827045,3.8883932,0
France,FRA,2011,4.206411,8.499801,11.736578,12.670066,19.0071,23.636677,26.434366,27.717726,24.015251,21.359932,18.675728,23.071066,28.396984,31.555836,39.958416,0,1.8914063,0.37589255,3.8247347,0
France,FRA,2012,4.058128,8.037591,10.334102,11.955183,16.495615,21.443304,24.825066,25.623098,22.155975,19.01222,18.155626,21.188095,27.404732,32.90495,37.88375,0,1.8710805,0.37380546,3.8257475,0
France,FRA,2013,3.6645098,7.584329,9.745255,12.125715,15.840506,20.759338,24.697153,24.90342,22.388046,20.025978,18.793684,21.002932,26.407911,28.31399,36.804142,0,1.8498759,0.35826033,3.807108,0
France,FRA,2014,3.476856,6.464828,9.206841,12.344447,14.329621,19.0436,21.84652,22.140526,20.991886,17.731205,16.397942,18.053175,24.634605,31.470968,33.22645,0,1.8629614,0.34584287,4.2320156,0
France,FRA,2015,3.2660713,6.210352,8.927387,10.192102,13.914604,19.705763,22.91906,22.645937,21.19876,18.270844,17.435167,18.896633,23.208195,30.098522,33.712086,0,1.8722583,0.3335557,4.3246965,0
France,FRA,2016,3.286822,6.0940456,9.064664,10.570445,13.047301,15.868992,20.958178,21.02093,21.397034,17.315977,16.485302,15.063251,23.5911,26.46537,33.210217,0,1.9172823,0.32292455,,0
Greece,GRC,1961,4.1461916,5.390071,5.2406564,3.2476702,3.842635,4.2016807,3.7262208,6.91294,9.682885,10.6674795,7.860985,9.743589,8.739985,17.173052,10.416667,0,4.24357,1.9052155,,0
Greece,GRC,1962,2.4463952,5.419238,3.7688441,3.85219,2.2222223,4.5982046,3.0512612,7.5345335,5.9382424,4.4078755,5.942948,5.489022,12.639405,6.105006,10.548523,0,4.04843,1.8939394,,0
Greece,GRC,1963,2.892562,5.1356125,3.3984706,4.4921026,4.042037,3.6433775,4.058962,5.71312,7.001167,8.537279,8.614232,4.9776006,10.909091,14.134275,8.639309,0,3.8244848,2.0636792,,0
Greece,GRC,1964,2.3141847,4.3830075,2.7540224,2.7636364,3.7238169,3.2976093,2.4515266,5.092687,8.033051,7.6691318,3.902093,7.0957932,8.304499,5.7012544,11.337869,0,3.5735621,2.056404,,0
Greece,GRC,1965,3.1619468,4.255319,2.8219218,3.068381,4.060761,5.394605,3.657979,5.442451,5.213055,5.5321393,5.8519793,5.994006,5.3872056,4.381161,11.961722,0,3.4984648,2.2222223,,0
Greece,GRC,1966,1.8105849,4.8693395,2.0006156,3.2611918,2.3749444,3.9870894,4.7716427,8.856683,4.040404,5.1268907,6.034194,2.8901734,8.541393,10.869565,4.535147,0,3.5846875,2.0315764,,0
Greece,GRC,1967,2.4065685,2.9881966,2.8869286,2.669435,2.977963,4.237288,4.2667866,6.880734,7.8125,6.279829,6.7763796,7.373272,6.3613234,9.08059,18.828451,0,4.3457074,1.950436,,0
Greece,GRC,1968,1.2912482,4.231312,3.0176027,3.254438,3.2939062,3.6508462,5.2608504,7.2194266,6.970849,6.9050555,8.429597,5.6546326,8.905852,12.276786,16.597511,0,4.6901803,2.1164627,,0
Greece,GRC,1969,1.8643339,2.2330775,2.8099754,3.0120482,3.8986354,4.7717514,4.843125,5.934718,7.1729956,5.5825243,9.606725,7.410457,5.218526,9.433962,18.828451,0,4.788786,2.0517497,,0
Greece,GRC,1970,1.3634298,1.722518,4.3205028,1.4565464,2.10021,4.8713655,3.3222592,6.561086,7.4862094,7.2234764,6.627784,4.561003,8.9514065,5.7581573,9.762901,0,4.197302,2.047083,,0
Greece,GRC,1971,1.2148823,3.3196332,5.1854806,1.9851117,2.7632792,3.4711742,4.6875,3.8418078,6.4529138,4.6728973,7.646095,6.7784514,11.147541,8.372093,14.025246,0,4.1191993,2.0382743,,0
Greece,GRC,1972,0.58181816,2.9733958,2.1145375,2.3423424,1.7056907,2.2813687,2.4933214,4.243913,5.966333,5.7611346,6.594566,8.495575,10.588235,5.6926,6.5019507,0,3.956525,2.0249746,,0
Greece,GRC,1973,0.8713331,3.7938666,2.8542645,1.8853695,3.1466331,2.1273363,2.1907651,5.6620207,4.880213,6.520322,7.509063,6.434135,8.398656,10.446343,10.2171135,0,3.517709,2.0607011,5.367972,0
Greece,GRC,1974,1.8824211,3.3418205,2.9561505,4.8506017,3.5149386,3.8133008,2.5906737,5.237796,5.038937,3.6527717,10.411376,9.832842,8.416623,7.6117983,9.950249,0,4.824469,2.0754297,,0
Greece,GRC,1975,1.986661,3.6016285,2.9301643,3.2730074,1.4612762,2.1341465,5.4979577,2.6020818,4.6587467,4.7301655,4.9800797,4.120444,7.9641614,6.566604,8.536586,0,5.8473215,2.0448768,4.8157125,1
Greece,GRC,1976,1.4050864,3.3768227,2.931596,2.0076656,1.986755,3.031681,3.0693676,4.757374,3.7243948,4.562242,4.1423,5.8317986,9.438415,10.027348,9.673519,0,5.8292274,2.0290172,4.9136276,0
Greece,GRC,1977,1.4041,3.3363664,3.2722514,3.2506416,3.262923,2.425345,3.940588,4.497212,5.9551077,4.671858,9.058403,9.009009,6.227758,9.700176,8.474576,0,5.9185357,2.0090244,4.874747,0
Greece,GRC,1978,1.6787913,3.29588,3.422425,3.060074,2.6747503,2.4323502,3.1640801,2.5492861,5.808758,5.800464,3.0366738,5.0206733,9.333899,11.686144,8.474576,0,5.5754447,1.9724284,4.7901545,0
Greece,GRC,1979,1.1165388,3.3783784,1.7716218,2.1786492,2.9181106,2.5930445,3.6101084,5.8508043,3.6630037,5.280845,6.469501,6.099332,8.603031,8.553655,6.016847,0,5.1812487,1.9585253,4.7068543,0
Greece,GRC,1980,1.1037527,2.5799055,3.0788178,3.347535,3.0152535,4.29382,2.6423957,5.2705007,4.299754,3.8461537,5.7051573,8.77193,6.2917814,16.849817,12.987013,0,4.660806,1.9288603,4.6914682,0
Greece,GRC,1981,1.5015014,3.1383739,4.1685276,4.2669916,3.3749578,2.2201078,3.9000432,4.9871545,4.702194,5.985157,5.0808315,6.6500416,7.6569676,9.1036415,8.149011,0,5.7357016,1.9323672,,0
Greece,GRC,1982,1.8624451,3.5280836,3.267974,3.8290703,3.536409,4.1666665,3.7572255,3.7091987,7.236964,5.441211,6.876927,7.83572,7.487832,7.874016,9.313155,0,5.6265936,1.8998978,,1
Greece,GRC,1983,3.517457,3.89755,4.3141923,4.2780747,3.2352488,2.0858684,4.233577,4.993391,5.572971,6.4874883,4.667158,6.8746696,6.6347218,13.011152,9.049774,0,5.172477,1.7975018,,0
Greece,GRC,1984,2.8482652,3.8727524,5.137992,4.564126,3.4555287,3.9076376,4.8874407,4.6975923,5.7717676,6.9289227,6.059076,7.796258,7.256894,8.298756,7.70077,0,4.8354445,1.9907033,,0
Greece,GRC,1985,2.5910091,3.8647344,3.4448113,5.1104765,4.0516205,3.6893885,4.8676605,5.4188633,6.191459,6.8449197,6.678654,9.027598,7.4468083,10.238908,11.777302,0,4.692567,2.023354,,0
Greece,GRC,1986,1.6991243,5.8775287,4.963835,4.1499925,2.8866606,3.0384874,3.4854245,4.657933,5.4221535,6.3368764,6.923077,6.7761273,11.348005,12.64431,8.316009,0,4.128015,2.026688,,0
Greece,GRC,1987,2.7562673,3.4223135,3.1424081,4.8758864,3.513596,4.573669,4.2735043,5.904618,6.485485,7.232938,3.9486673,6.7930937,9.749304,15.697675,11.786038,0,4.2555203,1.989801,,0
Greece,GRC,1988,1.9692793,3.4955633,4.971591,4.087591,4.2579074,3.021148,3.7155886,4.872849,6.7360687,6.0017653,7.19597,7.210845,12.2657585,6.822058,14.951627,0,4.198232,1.9826641,,0
Greece,GRC,1989,1.8416207,3.287311,5.3528666,4.448271,3.9168425,5.246104,3.4590106,4.2977743,4.564126,5.049655,5.7656827,7.352941,6.3333335,12.235818,10.291595,0,3.7658696,1.9920714,,0
Greece,GRC,1990,1.3147515,4.893124,4.0361867,3.9353478,2.9708853,3.4758954,3.4891834,4.64756,3.9483676,5.0040355,5.0761423,3.8314176,7.30897,10.723861,10.761589,0,3.7982602,1.9781518,4.743661,0
Greece,GRC,1991,1.1758127,3.4225478,2.9118297,3.7016118,3.5161538,4.1524606,4.4392753,4.8745117,4.9062295,5.580426,6.5192447,6.532606,6.6546884,14.307175,12.095701,0,3.4848652,2.0005856,,1
Greece,GRC,1992,1.1716889,2.0004952,3.2529845,3.35091,3.0188289,4.0780363,3.966331,4.3892374,4.9625406,4.796274,6.269697,6.7033834,7.55483,10.200023,10.204001,0,3.629801,2.0151134,,0
Greece,GRC,1993,1.5599002,2.8418884,3.981848,4.332346,4.8043637,4.155472,4.364408,5.5744634,5.9726453,5.2587214,5.843888,7.879319,5.523031,11.739785,9.992006,0,3.6001246,2.0522208,,0
Greece,GRC,1994,1.9487884,2.5666285,3.6430156,3.2178388,2.7803419,2.9631426,5.0721803,3.3016427,4.94261,5.105348,6.8117905,5.316398,6.4350476,7.6825767,10.588654,0,3.5819724,1.9758296,4.784125,0
Greece,GRC,1995,1.9493,3.1462257,4.340821,4.421073,4.6537476,2.502955,4.471008,3.8894498,3.0757825,5.4204907,4.3324456,5.5318785,4.4607863,10.273427,14.085969,0,3.1731904,2.0374975,4.611304,0
Greece,GRC,1996,1.3049651,2.042324,3.8873472,4.835308,4.178748,2.4646528,4.361663,3.575158,4.439431,5.2715387,6.389928,3.3039649,5.677678,9.273379,8.004832,0,3.3119135,2.0238664,,0
Greece,GRC,1997,1.8421998,4.306632,5.6721077,3.2869227,4.51559,2.6947134,4.102433,4.297633,4.3431344,3.1037972,4.251445,4.4282312,4.681955,8.267922,12.140515,0,3.365869,1.9578027,4.635316,0
Greece,GRC,1998,0.7971039,2.504992,5.4650517,3.8307204,3.4063828,4.1145544,4.0065827,4.277715,6.9631495,6.0602574,5.163218,6.4751506,6.1777396,4.147076,10.518344,0,3.5338688,1.9056604,,0
Greece,GRC,1999,1.6114888,2.8589296,4.0743594,4.8343015,2.7180772,4.058229,4.6441627,4.554276,5.356381,3.8915775,4.687526,5.254247,4.893086,6.24184,11.044538,0,3.36047,1.9198194,,0
Greece,GRC,2000,2.5864205,2.625408,4.508053,3.8335185,3.9753733,3.8737268,2.9833994,5.8442707,3.3424518,4.9876013,4.0741763,5.2473764,5.7557793,6.25841,7.496916,0,3.4653552,1.493659,,0
Greece,GRC,2001,1.1243424,2.0494323,3.6511009,2.533844,4.2797065,4.349556,3.05553,4.0860105,5.115604,2.4036498,3.5091133,5.139218,5.1533256,6.692269,6.1599536,0,3.2514129,1.4520547,,0
Greece,GRC,2002,1.7775987,2.211191,2.813576,2.4179454,2.563339,2.6682794,4.4833727,2.6297297,3.505099,4.691241,4.438062,5.7962403,6.1179,4.4093223,8.981126,0,3.0773747,1.614366,,0
Greece,GRC,2003,1.0861436,3.014954,2.3392305,4.276977,3.4367805,4.418701,5.451823,5.376133,4.7006946,3.8395755,4.9361486,3.7378585,4.237859,4.633491,7.6995225,0,2.4938948,1.6134881,,0
Greece,GRC,2004,1.2873762,2.0590935,2.8227756,4.0456767,2.8978217,4.3954225,4.173928,3.4199872,3.7150967,3.3931782,6.14841,3.4737058,5.163374,7.3743114,7.9496427,0,2.6056726,1.5496149,,0
Greece,GRC,2005,1.4901946,2.4020529,3.7861848,3.119447,5.009364,4.6395626,3.8354685,3.9159963,3.82502,3.5871415,4.891028,5.3439245,5.5411487,8.595636,13.810343,0,2.8365963,1.4852382,4.7538753,0
Greece,GRC,2006,1.0115076,2.6504958,3.4513783,3.4661205,3.4997127,4.088586,5.4297867,4.551454,4.9736834,4.680244,3.166218,3.4467962,7.2535033,9.099009,7.120156,0,2.783419,1.4837601,4.787081,0
Greece,GRC,2007,1.534396,2.1879604,4.3477,2.6469123,2.4913566,4.6958814,3.9009707,3.927134,3.383786,3.082109,3.1347961,4.6138387,2.9386516,3.8478086,6.8520885,0,2.6793058,1.3282733,4.6357965,0
